user_id,nama,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,lat,long,pendapatan_bulan,pengeluaran_bulan,tabungan_bulan,spending_ratio,impulse_base
BUDU00462,Nanda Rahayu,L,29,C,Kelas C (Menengah),Staf Administrasi,Kediri,Kota Kecil,320000,-8.0556,112.4808,3159245,2406194,753051,0.762,0.4
BUDU00463,Hendra Budiman,L,34,D,Kelas D (Menengah Bawah),SPG/SPB,Pekalongan,Kota Kecil,310000,-7.007,109.9505,2743725,2217590,526135,0.808,0.25
BUDU00464,Rahma Purnomo,P,32,C,Kelas C (Menengah),Perawat,Denpasar,Kota Besar,900000,-8.3622,114.7816,5982870,4030382,1952488,0.674,0.4
BUDU00465,Sari Kurniawan,P,40,C,Kelas C (Menengah),PNS Golongan II,Semarang,Kota Besar,1800000,-7.3609,110.117,5755242,3753835,2001407,0.652,0.4
BUDU00466,Zara Purnomo,P,32,C,Kelas C (Menengah),Staf Administrasi,Yogyakarta,Kota Besar,420000,-7.8266,110.6704,6037243,3861631,2175612,0.64,0.4
BUDU00467,Vino Lubis,L,29,C,Kelas C (Menengah),Perawat,Medan,Kota Besar,2400000,3.1509,98.782,3289107,2147711,1141396,0.653,0.4
BUDU00468,Hasna Rajasa,P,35,D,Kelas D (Menengah Bawah),Driver Ojek Online,Yogyakarta,Kota Besar,420000,-7.8117,109.9927,1847398,1482177,365221,0.802,0.25
BUDU00469,Nadia Hidayat,P,44,E,Kelas E (Miskin),Buruh Pabrik,Desa Rawa Indah,Desa,6500,-6.146,106.8346,968153,847530,120623,0.875,0.15
BUDU00470,Eko Sanjaya,L,43,B,Kelas B (Menengah Atas),Dosen,Tangerang,Metropolitan,2100000,-6.0871,106.7192,11404705,5287540,6117165,0.464,0.55
BUDU00471,Ivan Lubis,L,41,D,Kelas D (Menengah Bawah),Karyawan Toko,Tasikmalaya,Kota Kecil,700000,-7.4057,108.2073,2878812,2331206,547606,0.81,0.25
BUDU00472,Hadi Gunawan,L,26,C,Kelas C (Menengah),Sales,Surabaya,Kota Besar,3100000,-7.3942,113.046,5900444,4761766,1138678,0.807,0.4
BUDU00473,Hana Budiman,P,41,D,Kelas D (Menengah Bawah),Admin Kantor,Desa Panyingkiran,Desa,3700,-6.0262,106.7504,2168933,1902856,266077,0.877,0.25
BUDU00474,Agus Purnomo,L,23,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,-6.6689,107.6017,3451372,2234856,1216516,0.648,0.4
BUDU00475,Andi Sanjaya,L,39,C,Kelas C (Menengah),PNS Golongan II,Jakarta,Metropolitan,10500000,-6.0015,106.5978,4198674,2931849,1266825,0.698,0.4
BUDU00476,Lukman Wijaya,L,18,C,Kelas C (Menengah),Guru Tetap,Bandung,Kota Besar,2500000,-6.5784,107.6698,4431844,2808423,1623421,0.634,0.4
BUDU00477,Lukman Wijaya,L,54,A,Kelas A (Kaya),Artis/Influencer,Tangerang,Metropolitan,2100000,-6.0217,106.2086,74377844,38618404,35759440,0.519,0.65
BUDU00478,Nadia Nasution,P,32,E,Kelas E (Miskin),Nelayan,Palembang,Kota Besar,1700000,-3.2691,105.1268,1131404,974087,157317,0.861,0.15
BUDU00479,Deni Yulianto,L,37,C,Kelas C (Menengah),Wirausaha Kecil,Purwokerto,Kota Kecil,290000,-7.7251,108.9542,6156091,3749856,2406235,0.609,0.4
BUDU00480,Cantika Rajasa,P,42,B,Kelas B (Menengah Atas),Manajer,Surabaya,Kota Besar,3100000,-6.8273,112.7797,10981482,5652455,5329027,0.515,0.55
BUDU00481,Deni Iskandar,L,44,B,Kelas B (Menengah Atas),Engineer Senior,Surabaya,Kota Besar,3100000,-7.5912,112.6318,13269562,8018777,5250785,0.604,0.55
BUDU00482,Hadi Gunawan,L,37,C,Kelas C (Menengah),PNS Golongan II,Medan,Kota Besar,2400000,3.7186,98.7747,3735138,2643555,1091583,0.708,0.4
BUDU00483,Fery Nasution,L,43,D,Kelas D (Menengah Bawah),Pedagang Warung,Desa Cikaret,Desa,2800,-6.1933,107.156,1778665,1560765,217900,0.877,0.25
BUDU00484,Kukuh Harahap,L,42,C,Kelas C (Menengah),PNS Golongan II,Palembang,Kota Besar,1700000,-2.6397,105.1379,5009487,3353949,1655538,0.67,0.4
BUDU00485,Maman Sutrisno,L,42,B,Kelas B (Menengah Atas),Analis Keuangan,Yogyakarta,Kota Besar,420000,-7.9583,110.0491,13305233,6923214,6382019,0.52,0.55
BUDU00486,Zulfi Mahendra,L,30,C,Kelas C (Menengah),Guru Tetap,Jombang,Kota Kecil,190000,-7.2791,111.7908,6382669,4639548,1743121,0.727,0.4
BUDU00487,Lukman Iskandar,L,32,B,Kelas B (Menengah Atas),Pengacara,Jakarta,Metropolitan,10500000,-5.8648,106.608,16347983,9080130,7267853,0.555,0.55
BUDU00488,Bella Sanjaya,P,27,C,Kelas C (Menengah),PNS Golongan II,Bogor,Metropolitan,1100000,-6.9976,107.0726,5468878,4443903,1024975,0.813,0.4
BUDU00489,Irwan Hidayat,L,31,C,Kelas C (Menengah),Pegawai Swasta,Palembang,Kota Besar,1700000,-2.9941,105.0332,6392725,4232125,2160600,0.662,0.4
BUDU00490,Doni Kusuma,L,51,E,Kelas E (Miskin),Pedagang Kaki Lima,Purwokerto,Kota Kecil,290000,-7.5783,109.5945,1227254,1132385,94869,0.923,0.15
BUDU00491,Elisa Prasetyo,P,36,B,Kelas B (Menengah Atas),Analis Keuangan,Bogor,Metropolitan,1100000,-6.703,107.157,18188681,9757586,8431095,0.536,0.55
BUDU00492,Prita Wibowo,P,41,C,Kelas C (Menengah),Sales,Bogor,Metropolitan,1100000,-6.8255,106.6222,5594731,4396863,1197868,0.786,0.4
BUDU00493,Gilang Wibowo,L,22,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,3.791,99.1164,6025804,4935208,1090596,0.819,0.4
BUDU00494,Yanto Kurniawan,L,23,C,Kelas C (Menengah),Staf Administrasi,Magelang,Kota Kecil,130000,-7.1411,110.5263,3521412,2359131,1162281,0.67,0.4
BUDU00495,Rahma Prasetyo,P,31,C,Kelas C (Menengah),Wirausaha Kecil,Semarang,Kota Besar,1800000,-6.6636,110.054,4612125,3716389,895736,0.806,0.4
BUDU00496,Joko Wahyudi,L,43,C,Kelas C (Menengah),Guru Tetap,Yogyakarta,Kota Besar,420000,-7.6681,110.7932,4102267,3361619,740648,0.819,0.4
BUDU00497,Wulan Budiman,P,32,B,Kelas B (Menengah Atas),Analis Keuangan,Semarang,Kota Besar,1800000,-6.5747,109.9673,10675950,5708465,4967485,0.535,0.55
BUDU00498,Dewi Purnomo,P,45,D,Kelas D (Menengah Bawah),Teknisi,Denpasar,Kota Besar,900000,-8.5169,114.9866,1770986,1506790,264196,0.851,0.25
BUDU00499,Kevin Prasetyo,L,24,C,Kelas C (Menengah),Guru Tetap,Tasikmalaya,Kota Kecil,700000,-7.6826,108.0731,3233831,2224864,1008967,0.688,0.4
BUDU00500,Yanti Yulianto,P,38,B,Kelas B (Menengah Atas),Manajer,Bandung,Kota Besar,2500000,-7.1352,107.7044,15641609,8041402,7600207,0.514,0.55
BUDU00501,Okta Wibowo,P,27,C,Kelas C (Menengah),Pegawai Swasta,Surabaya,Kota Besar,3100000,-6.9007,112.719,6916127,4697007,2219120,0.679,0.4
BUDU00502,Rina Hartono,P,35,B,Kelas B (Menengah Atas),Engineer Senior,Tangerang Selatan,Metropolitan,1700000,-6.0976,107.074,12018662,8403476,3615186,0.699,0.55
BUDU00503,Rina Nugroho,P,25,E,Kelas E (Miskin),Pedagang Kaki Lima,Kediri,Kota Kecil,320000,-7.3447,112.0238,1378525,1223874,154651,0.888,0.15
BUDU00504,Farida Kusuma,P,26,B,Kelas B (Menengah Atas),Engineer Senior,Depok,Metropolitan,2200000,-6.4309,106.5217,13671468,6720159,6951309,0.492,0.55
BUDU00505,Sari Saputra,P,28,D,Kelas D (Menengah Bawah),Driver Ojek Online,Pekalongan,Kota Kecil,310000,-7.0367,109.8809,1578722,1324017,254705,0.839,0.25
BUDU00506,Rudi Iskandar,L,19,C,Kelas C (Menengah),Guru Tetap,Bandung,Kota Besar,2500000,-7.2287,107.5335,3087386,2488068,599318,0.806,0.4
BUDU00507,Rahma Pratama,P,46,E,Kelas E (Miskin),Buruh Tani,Desa Sukamaju,Desa,5000,-5.7133,106.5509,1425313,1305951,119362,0.916,0.15
BUDU00508,Rudi Prasetyo,L,47,B,Kelas B (Menengah Atas),Dosen,Tangerang,Metropolitan,2100000,-6.1229,107.0306,19506760,10059251,9447509,0.516,0.55
BUDU00509,Ahmad Sutrisno,L,28,C,Kelas C (Menengah),Wirausaha Kecil,Tegal,Kota Kecil,285000,-6.9771,109.0878,6995171,5320530,1674641,0.761,0.4
BUDU00510,Putra Pratama,L,41,C,Kelas C (Menengah),Pegawai Swasta,Palembang,Kota Besar,1700000,-3.1412,104.8463,4888905,3911667,977238,0.8,0.4
BUDU00511,Nisa Siregar,P,22,C,Kelas C (Menengah),Guru Tetap,Bandung,Kota Besar,2500000,-7.3935,107.6532,6842985,5142055,1700930,0.751,0.4
BUDU00512,Nisa Gunawan,P,41,C,Kelas C (Menengah),Pegawai Swasta,Jombang,Kota Kecil,190000,-7.1945,112.2272,3387915,2482373,905542,0.733,0.4
BUDU00513,Hendra Kusuma,L,20,D,Kelas D (Menengah Bawah),SPG/SPB,Desa Panyingkiran,Desa,3700,-5.9278,106.4705,2502004,2040053,461951,0.815,0.25
BUDU00514,Zulfi Rajasa,L,30,E,Kelas E (Miskin),Nelayan,Magelang,Kota Kecil,130000,-7.7414,109.9421,1159706,1061810,97896,0.916,0.15
BUDU00515,Fitri Kusuma,P,49,E,Kelas E (Miskin),Ojek Konvensional,Kediri,Kota Kecil,320000,-7.444,111.7553,855723,777437,78286,0.909,0.15
BUDU00516,Januar Firmansyah,L,28,C,Kelas C (Menengah),Staf Administrasi,Purwokerto,Kota Kecil,290000,-6.9635,108.9901,6468240,4376226,2092014,0.677,0.4
BUDU00517,Zulfi Nugroho,L,26,B,Kelas B (Menengah Atas),Arsitek,Yogyakarta,Kota Besar,420000,-7.5591,109.9212,9249310,4276175,4973135,0.462,0.55
BUDU00518,Okta Nugroho,P,53,E,Kelas E (Miskin),Ojek Konvensional,Desa Cikaret,Desa,2800,-5.7251,106.7111,1297812,1178170,119642,0.908,0.15
BUDU00519,Nisa Iskandar,P,18,C,Kelas C (Menengah),PNS Golongan II,Denpasar,Kota Besar,900000,-8.4936,114.7767,6399785,4679212,1720573,0.731,0.4
BUDU00520,Kevin Sanjaya,L,44,D,Kelas D (Menengah Bawah),Admin Kantor,Purwokerto,Kota Kecil,290000,-7.7878,109.6958,2126087,1620829,505258,0.762,0.25
BUDU00521,Irwan Rajasa,L,41,C,Kelas C (Menengah),Guru Tetap,Semarang,Kota Besar,1800000,-7.2797,110.3314,3358264,2535110,823154,0.755,0.4
BUDU00522,Januar Purwanto,L,41,C,Kelas C (Menengah),Staf Administrasi,Makassar,Kota Besar,1500000,-5.5797,119.2496,4673383,3078333,1595050,0.659,0.4
BUDU00523,Joko Pratama,L,27,C,Kelas C (Menengah),PNS Golongan II,Medan,Kota Besar,2400000,3.7308,99.1651,5748937,4432993,1315944,0.771,0.4
BUDU00524,Julia Siregar,P,27,D,Kelas D (Menengah Bawah),Driver Ojek Online,Blitar,Kota Kecil,150000,-7.6886,112.5204,2717440,2062368,655072,0.759,0.25
BUDU00525,Sari Santoso,P,28,C,Kelas C (Menengah),Sales,Medan,Kota Besar,2400000,3.5696,98.506,4724841,3437081,1287760,0.727,0.4
BUDU00526,Sinta Susanto,P,19,D,Kelas D (Menengah Bawah),Karyawan Toko,Cirebon,Kota Kecil,320000,-6.3024,108.1769,1849287,1592090,257197,0.861,0.25
BUDU00527,Agus Kurniawan,L,47,D,Kelas D (Menengah Bawah),Admin Kantor,Medan,Kota Besar,2400000,3.7163,98.474,2801553,2529680,271873,0.903,0.25
BUDU00528,Mira Hidayat,P,39,E,Kelas E (Miskin),Ojek Konvensional,Tegal,Kota Kecil,285000,-7.335,109.2792,1252485,1077874,174611,0.861,0.15
BUDU00529,Kevin Saputra,L,29,C,Kelas C (Menengah),Wirausaha Kecil,Pekalongan,Kota Kecil,310000,-6.8036,109.6638,6996197,5004542,1991655,0.715,0.4
BUDU00530,Zulfi Nasution,L,21,C,Kelas C (Menengah),PNS Golongan II,Palembang,Kota Besar,1700000,-3.3637,104.3247,5969195,3919645,2049550,0.657,0.4
BUDU00531,Hendra Lubis,L,44,B,Kelas B (Menengah Atas),Dokter,Depok,Metropolitan,2200000,-6.1666,106.5693,19603381,11953690,7649691,0.61,0.55
BUDU00532,Ahmad Harahap,L,35,C,Kelas C (Menengah),Guru Tetap,Tasikmalaya,Kota Kecil,700000,-7.0142,108.6927,6992799,5696561,1296238,0.815,0.4
BUDU00533,Siti Susanto,P,37,E,Kelas E (Miskin),Ojek Konvensional,Pekalongan,Kota Kecil,310000,-6.8002,109.388,978565,844122,134443,0.863,0.15
BUDU00534,Hendra Purnomo,L,29,C,Kelas C (Menengah),Sales,Bekasi,Metropolitan,2700000,-6.4597,106.8876,4876099,3924896,951203,0.805,0.4
BUDU00535,Fery Setiawan,L,37,A,Kelas A (Kaya),Notaris,Tangerang Selatan,Metropolitan,1700000,-6.4798,106.2675,108726524,38371278,70355246,0.353,0.65
BUDU00536,Ivan Susanto,L,41,C,Kelas C (Menengah),PNS Golongan II,Denpasar,Kota Besar,900000,-8.6765,115.582,6563328,5001924,1561404,0.762,0.4
BUDU00537,Vino Wahyudi,L,29,D,Kelas D (Menengah Bawah),Admin Kantor,Palembang,Kota Besar,1700000,-3.3742,105.1865,2169223,1929494,239729,0.889,0.25
BUDU00538,Mira Hartono,P,33,C,Kelas C (Menengah),Perawat,Palembang,Kota Besar,1700000,-3.2895,104.4636,5735152,3673564,2061588,0.641,0.4
BUDU00539,Ahmad Hartono,L,43,A,Kelas A (Kaya),Partner Law Firm,Bogor,Metropolitan,1100000,-6.7704,106.6556,34233826,14683023,19550803,0.429,0.65
BUDU00540,Oscar Prasetyo,L,45,A,Kelas A (Kaya),CEO/Direktur,Bekasi,Metropolitan,2700000,-6.3824,106.6157,116418936,33640079,82778857,0.289,0.65
BUDU00541,Gita Saputra,P,36,B,Kelas B (Menengah Atas),Pengacara,Palembang,Kota Besar,1700000,-2.8973,104.8937,11462912,7397768,4065144,0.645,0.55
BUDU00542,Fitri Setiawan,P,31,C,Kelas C (Menengah),Perawat,Tasikmalaya,Kota Kecil,700000,-7.5364,108.6763,6801228,4130747,2670481,0.607,0.4
BUDU00543,Tari Rajasa,P,25,D,Kelas D (Menengah Bawah),Admin Kantor,Bandung,Kota Besar,2500000,-7.4029,108.0402,2241556,2053119,188437,0.916,0.25
BUDU00544,Maman Sutrisno,L,28,B,Kelas B (Menengah Atas),Dosen,Depok,Metropolitan,2200000,-6.0698,106.7876,9037885,6126857,2911028,0.678,0.55
BUDU00545,Bella Wijaya,P,25,C,Kelas C (Menengah),Pegawai Swasta,Medan,Kota Besar,2400000,3.553,98.4312,4418192,3505059,913133,0.793,0.4
BUDU00546,Bunga Kurniawan,P,26,E,Kelas E (Miskin),Buruh Pabrik,Tasikmalaya,Kota Kecil,700000,-7.3815,107.7893,1181968,1130411,51557,0.956,0.15
BUDU00547,Oki Santoso,L,21,E,Kelas E (Miskin),Buruh Pabrik,Magelang,Kota Kecil,130000,-7.1397,110.2627,1096437,944341,152096,0.861,0.15
BUDU00548,Mulyadi Kusuma,L,37,B,Kelas B (Menengah Atas),Analis Keuangan,Bogor,Metropolitan,1100000,-7.0581,106.7616,15802615,10631106,5171509,0.673,0.55
BUDU00549,Ivan Wijaya,L,43,E,Kelas E (Miskin),Pedagang Kaki Lima,Medan,Kota Besar,2400000,3.3215,98.304,1272005,1227886,44119,0.965,0.15
BUDU00550,Vevi Kusuma,P,32,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Cikaret,Desa,2800,-6.3896,107.0621,1241444,1206315,35129,0.972,0.15
BUDU00551,Cantika Purnomo,P,46,A,Kelas A (Kaya),Notaris,Palembang,Kota Besar,1700000,-2.5639,104.9086,81629914,38065367,43564547,0.466,0.65
BUDU00552,Yuni Budiman,P,27,D,Kelas D (Menengah Bawah),Pedagang Warung,Desa Sejahtera,Desa,4100,-6.0477,106.7052,2186615,1861525,325090,0.851,0.25
BUDU00553,Dinda Yulianto,P,18,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Panyingkiran,Desa,3700,-6.0211,106.5368,1363847,1174157,189690,0.861,0.15
BUDU00554,Candra Pratama,L,49,B,Kelas B (Menengah Atas),Dosen,Palembang,Kota Besar,1700000,-3.2629,105.0571,9128476,4572808,4555668,0.501,0.55
BUDU00555,Deni Sanjaya,L,37,E,Kelas E (Miskin),Buruh Tani,Medan,Kota Besar,2400000,3.916,98.4537,1296274,1113641,182633,0.859,0.15
BUDU00556,Intan Wijaya,P,24,C,Kelas C (Menengah),Pegawai Swasta,Surabaya,Kota Besar,3100000,-7.0489,112.984,4223579,2695792,1527787,0.638,0.4
BUDU00557,Rizki Siregar,L,36,B,Kelas B (Menengah Atas),Manajer,Tangerang Selatan,Metropolitan,1700000,-5.9278,106.5552,19950918,10924602,9026316,0.548,0.55
BUDU00558,Andi Wahyudi,L,39,B,Kelas B (Menengah Atas),Wirausaha Menengah,Yogyakarta,Kota Besar,420000,-8.2668,110.5132,12425978,6452638,5973340,0.519,0.55
BUDU00559,Nadia Hidayat,P,46,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Sukamaju,Desa,5000,-6.0357,106.6434,2938626,2213511,725115,0.753,0.25
BUDU00560,Wahyu Firmansyah,L,34,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Cikaret,Desa,2800,-5.9819,106.7427,1162610,1098886,63724,0.945,0.15
BUDU00561,Nanang Prasetyo,L,20,D,Kelas D (Menengah Bawah),Teknisi,Tasikmalaya,Kota Kecil,700000,-7.3094,107.7712,2367327,2057668,309659,0.869,0.25
BUDU00562,Kukuh Santoso,L,30,C,Kelas C (Menengah),PNS Golongan II,Bandung,Kota Besar,2500000,-6.5485,108.0236,4943542,2966938,1976604,0.6,0.4
BUDU00563,Fery Gunawan,L,30,C,Kelas C (Menengah),Perawat,Tangerang Selatan,Metropolitan,1700000,-6.3235,106.6972,3983274,3209230,774044,0.806,0.4
BUDU00564,Agus Hidayat,L,20,C,Kelas C (Menengah),Pegawai Swasta,Makassar,Kota Besar,1500000,-5.3453,118.9835,5491816,3860890,1630926,0.703,0.4
BUDU00565,Sinta Susanto,P,36,B,Kelas B (Menengah Atas),Pengacara,Tangerang Selatan,Metropolitan,1700000,-6.4279,106.8415,8094769,5089380,3005389,0.629,0.55
BUDU00566,Hendra Susanto,L,33,A,Kelas A (Kaya),CEO/Direktur,Medan,Kota Besar,2400000,3.1001,98.5849,113282979,31734784,81548195,0.28,0.65
BUDU00567,Udin Susanto,L,35,D,Kelas D (Menengah Bawah),Karyawan Toko,Makassar,Kota Besar,1500000,-5.4087,119.214,2993990,2454747,539243,0.82,0.25
BUDU00568,Dimas Sutrisno,L,31,B,Kelas B (Menengah Atas),Arsitek,Depok,Metropolitan,2200000,-6.4946,107.2745,7092193,4344169,2748024,0.613,0.55
BUDU00569,Deni Siregar,L,26,C,Kelas C (Menengah),Sales,Bandung,Kota Besar,2500000,-7.3017,107.9633,4474900,2822080,1652820,0.631,0.4
BUDU00570,Maman Firmansyah,L,24,B,Kelas B (Menengah Atas),Dosen,Tangerang,Metropolitan,2100000,-6.4531,106.6822,19174413,13269695,5904718,0.692,0.55
BUDU00571,Tiara Firmansyah,P,22,D,Kelas D (Menengah Bawah),Driver Ojek Online,Tegal,Kota Kecil,285000,-6.3865,109.1767,2306371,1926851,379520,0.835,0.25
BUDU00572,Tiara Wijaya,P,42,E,Kelas E (Miskin),Buruh Pabrik,Desa Rawa Indah,Desa,6500,-5.7968,107.0137,1375860,1315816,60044,0.956,0.15
BUDU00573,Dimas Yulianto,L,31,C,Kelas C (Menengah),Pegawai Swasta,Medan,Kota Besar,2400000,3.9551,98.3852,3597526,2639545,957981,0.734,0.4
BUDU00574,Hendra Wijaya,L,46,A,Kelas A (Kaya),Partner Law Firm,Medan,Kota Besar,2400000,3.7175,99.1066,52915857,16507648,36408209,0.312,0.65
BUDU00575,Prio Prasetyo,L,44,B,Kelas B (Menengah Atas),Arsitek,Surabaya,Kota Besar,3100000,-6.9013,112.3513,10388777,4910569,5478208,0.473,0.55
BUDU00576,Lukman Kusuma,L,18,E,Kelas E (Miskin),Ojek Konvensional,Yogyakarta,Kota Besar,420000,-7.5067,110.1032,1231328,1148948,82380,0.933,0.15
BUDU00577,Bella Gunawan,P,30,D,Kelas D (Menengah Bawah),Pedagang Warung,Desa Sejahtera,Desa,4100,-6.5391,107.0003,2126825,1869495,257330,0.879,0.25
BUDU00578,Rudi Gunawan,L,30,C,Kelas C (Menengah),Wirausaha Kecil,Makassar,Kota Besar,1500000,-5.2535,119.7809,4445948,3149759,1296189,0.708,0.4
BUDU00579,Erwin Kurniawan,L,37,B,Kelas B (Menengah Atas),Dosen,Tangerang Selatan,Metropolitan,1700000,-6.2139,106.4487,14642730,9495646,5147084,0.648,0.55
BUDU00580,Sari Saputra,P,38,C,Kelas C (Menengah),Guru Tetap,Makassar,Kota Besar,1500000,-5.187,119.2398,3425063,2081531,1343532,0.608,0.4
BUDU00581,Ulfa Susanto,P,30,C,Kelas C (Menengah),Pegawai Swasta,Bandung,Kota Besar,2500000,-7.2331,107.6166,6862071,4533830,2328241,0.661,0.4
BUDU00582,Widya Susanto,P,33,D,Kelas D (Menengah Bawah),Karyawan Toko,Makassar,Kota Besar,1500000,-5.4427,119.6747,1929134,1463996,465138,0.759,0.25
BUDU00583,Nisa Sanjaya,P,44,B,Kelas B (Menengah Atas),Arsitek,Makassar,Kota Besar,1500000,-5.5211,119.1112,12575497,7208998,5366499,0.573,0.55
BUDU00584,Yanto Mahendra,L,29,E,Kelas E (Miskin),Buruh Pabrik,Desa Rawa Indah,Desa,6500,-5.9976,106.9589,824255,806605,17650,0.979,0.15
BUDU00585,Nadia Nasution,P,20,C,Kelas C (Menengah),Staf Administrasi,Bandung,Kota Besar,2500000,-6.6308,107.6288,4533551,3019412,1514139,0.666,0.4
BUDU00586,Vevi Wibowo,P,41,C,Kelas C (Menengah),Sales,Semarang,Kota Besar,1800000,-7.3909,110.3308,3779986,3044032,735954,0.805,0.4
BUDU00587,Lina Rajasa,P,49,B,Kelas B (Menengah Atas),Dokter,Surabaya,Kota Besar,3100000,-7.5894,112.7644,16624917,9506854,7118063,0.572,0.55
BUDU00588,Putra Nugroho,L,31,A,Kelas A (Kaya),Konsultan Senior,Depok,Metropolitan,2200000,-6.87,107.0376,114222306,53341713,60880593,0.467,0.65
BUDU00589,Putra Kusuma,L,37,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,-8.1909,112.6552,6554986,4013643,2541343,0.612,0.4
BUDU00590,Maman Wahyudi,L,23,D,Kelas D (Menengah Bawah),SPG/SPB,Desa Cikaret,Desa,2800,-6.5292,106.4977,2828339,2274547,553792,0.804,0.25
BUDU00591,Bagas Prasetyo,L,28,C,Kelas C (Menengah),Wirausaha Kecil,Pekalongan,Kota Kecil,310000,-7.0914,109.3109,3964257,2505562,1458695,0.632,0.4
BUDU00592,Lukman Wibowo,L,18,E,Kelas E (Miskin),Buruh Pabrik,Desa Makmur,Desa,3200,-5.8578,106.5093,1247070,1071767,175303,0.859,0.15
BUDU00593,Tari Siregar,P,27,E,Kelas E (Miskin),Pedagang Kaki Lima,Medan,Kota Besar,2400000,3.4324,98.5745,1337095,1145435,191660,0.857,0.15
BUDU00594,Rina Firmansyah,P,48,B,Kelas B (Menengah Atas),Pengacara,Yogyakarta,Kota Besar,420000,-7.929,110.2429,8362864,4079845,4283019,0.488,0.55
BUDU00595,Kukuh Iskandar,L,30,D,Kelas D (Menengah Bawah),SPG/SPB,Desa Panyingkiran,Desa,3700,-5.7141,107.0807,1570837,1282338,288499,0.816,0.25
BUDU00596,Putra Wibowo,L,28,C,Kelas C (Menengah),Sales,Medan,Kota Besar,2400000,3.5147,98.5629,6372579,4757021,1615558,0.746,0.4
BUDU00597,Rini Hartono,P,33,E,Kelas E (Miskin),Nelayan,Desa Sukamaju,Desa,5000,-5.9799,106.3861,918442,836053,82389,0.91,0.15
BUDU00598,Oki Prasetyo,L,42,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Makmur,Desa,3200,-6.227,106.8197,1385403,1211916,173487,0.875,0.15
BUDU00599,Rizki Wahyudi,L,31,B,Kelas B (Menengah Atas),Pengacara,Bekasi,Metropolitan,2700000,-5.8065,106.5552,18693665,10979779,7713886,0.587,0.55
BUDU00600,Rahma Wibowo,P,54,A,Kelas A (Kaya),Partner Law Firm,Yogyakarta,Kota Besar,420000,-7.5334,110.5831,90356489,28214125,62142364,0.312,0.65
BUDU00601,Doni Mahendra,L,21,E,Kelas E (Miskin),Buruh Tani,Cirebon,Kota Kecil,320000,-6.2803,108.372,1012061,974466,37595,0.963,0.15
BUDU00602,Hasna Rajasa,P,29,D,Kelas D (Menengah Bawah),Pedagang Warung,Denpasar,Kota Besar,900000,-8.6852,115.4905,1526570,1244157,282413,0.815,0.25
BUDU00603,Firmansyah Wibowo,L,39,C,Kelas C (Menengah),Pegawai Swasta,Semarang,Kota Besar,1800000,-6.7648,110.2368,4447073,3003024,1444049,0.675,0.4
BUDU00604,Ella Setiawan,P,18,C,Kelas C (Menengah),Pegawai Swasta,Bandung,Kota Besar,2500000,-7.3408,107.5454,5472411,3815988,1656423,0.697,0.4
BUDU00605,Hadi Saputra,L,26,A,Kelas A (Kaya),Partner Law Firm,Tangerang Selatan,Metropolitan,1700000,-6.5194,106.6319,24883609,6925587,17958022,0.278,0.65
BUDU00606,Fajar Budiman,L,27,D,Kelas D (Menengah Bawah),Pedagang Warung,Pekalongan,Kota Kecil,310000,-6.5641,109.593,1871194,1426644,444550,0.762,0.25
BUDU00607,Mira Firmansyah,P,22,C,Kelas C (Menengah),Pegawai Swasta,Kediri,Kota Kecil,320000,-7.3957,112.4796,3040457,2185850,854607,0.719,0.4
BUDU00608,Hafizh Mahendra,L,35,B,Kelas B (Menengah Atas),Arsitek,Bogor,Metropolitan,1100000,-6.8402,107.1068,10123185,6155206,3967979,0.608,0.55
BUDU00609,Ulfa Setiawan,P,27,C,Kelas C (Menengah),Wirausaha Kecil,Depok,Metropolitan,2200000,-6.3767,107.0123,6742092,4907703,1834389,0.728,0.4
BUDU00610,Wulan Pratama,P,43,A,Kelas A (Kaya),Notaris,Tangerang Selatan,Metropolitan,1700000,-6.2783,107.2022,23619336,7790422,15828914,0.33,0.65
BUDU00611,Maman Harahap,L,38,C,Kelas C (Menengah),PNS Golongan II,Tangerang Selatan,Metropolitan,1700000,-6.2885,106.5399,5773603,4023813,1749790,0.697,0.4
BUDU00612,Mira Kusuma,P,41,C,Kelas C (Menengah),Sales,Tangerang Selatan,Metropolitan,1700000,-6.373,106.5096,3239049,2476523,762526,0.765,0.4
BUDU00613,Ayu Wibowo,P,24,D,Kelas D (Menengah Bawah),Admin Kantor,Jombang,Kota Kecil,190000,-7.3125,112.5262,2137191,1700779,436412,0.796,0.25
BUDU00614,Januar Rajasa,L,29,C,Kelas C (Menengah),Guru Tetap,Jakarta,Metropolitan,10500000,-6.4405,106.9364,3627610,2752336,875274,0.759,0.4
BUDU00615,Zulfi Rahayu,L,35,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Sejahtera,Desa,4100,-5.8258,107.0079,2329055,2029354,299701,0.871,0.25
